,text,sentiment
1145,A55 gjør det også middels godt i denne gruppen på høye ISO verdier med lite støy på bekostning av noe tap av detaljer,3
1146,Blitsbildene innendørs er jevnt over godt balanserte selv om fargestikk også melder seg her fra tid til annen,2
1147,Kit objektivet tegner ikke like skarp som de beste i denne testen og har også den mest markante fortegningen der rette linjer blir buet i kantene,2
1148,Noe kromatisk feilbrytning er å spore i høykontrastbilder på vidvinkel men ikke så ille som de svakeste på dette punktet,2
1149,A55 er godt egnet til video og har hurtig autofokus også ved filmopptak,3
1150,Detaljnivået er over middels godt men noe sus høres fra kamerahuset mens man filmer,3
1151,Med en rekke unike funksjoner som GPS panoramabilder og støyreduksjon ved å kombinere flere bilder har Sony mye spennende å by på i dette kameraet og brukervennligheten er også meget god,3
1152,Kameraet yter også godt med tanke på autofokus blant de aller raskeste på videoopptak og har dessuten mulighet til å knipse 10 bilder i sekundet,3
1153,Bildekvaliteten er jevnt over god men den automatiske hvitbalansen er ikke helt habil og litt for mange bilder ender opp med fargestikk både i retning lilla og gult,2
1154,I tillegg er kvaliteten på kit objektivet under middels god,1
1155,Dette spillet er det beste Star Wars baserte tittelen på mange år og du må spille det hvis du har en XBox,4
1156,Lovordene haglet da Knights of the Old Republic ble sluppet i USA tidligere i sommer,4
1157,Oss europeere måtte dessverre vente helt frem til nå for å få prøvd dette glimrende spillet,4
1158,Knights of the Old Republic er noe av det beste som har kommet på XBox noensinne et av de beste Star Wars baserte spillene og et fantastisk rollespill i seg selv,4
1159,Rollespill er altså noe de kan men Star Wars baserte rollespill er likevel noe nytt,3
1160,Derfor blir det ekstra flott å se et spill som kan måle seg med det beste George Lucas har fått til på film,4
1161,Godt tenkt av Bioware det viser at spillet kan stå på egne bein uten å være avhengig av de kjente karakterene,3
1162,Historien i spillet er lang dyp og meget involverende,3
1163,Selv om det hele begynner litt tregt Taris delen av spillet kan være litt småkjedelig får plottet kjapt fart og du vil bli sittende klistret til TV skjermen time etter time,2
1164,Grunnsteinen i historien er ganske klassisk det er en slem Sith leder som skal ta over galaksen og du må stoppe ham men det hele er så velskrevet fullt av overraskelser og involverende interaksjon med andre personer at totalt sett liker vi spillet bedre enn mange av filmene,2
1165,Det viktigste er imidlertid at spillet er fylt med Star Wars stemning i langt høyere grad enn noen av Star Wars spillene vi har spilt i det siste kanskje med unntak av Rogue Leader,2
1166,Droiden HK 47 skiller seg ut som den absolutt morsomste å prate med med sine voldsforherligende kommentarer og negativ innstilling til alle levende organismer,4
1167,Knights of the Old Republic byr på mange titalls timer med kvalitetsspilling,4
1168,Mange av disse er overraskende gode og gir deg et dypere innblikk i livet og forholdene på de forskjellige planetene og galaksen som helhet,3
1169,Det hele styres gjennom en meget oversiktelig meny der alle dine valgmuligheter med hensyn til angrep spesialangrep bruk av Kraften og forsvar er listet opp,4
1170,Kampsystemet fungerer svært bra i våre øyne og krever ikke spesiell kunnskap om rollespillsjangeren,3
1171,Knights of the Old Republic er på mange måter et svært tilgjengelig spill,3
1172,Mange av de typiske rollespillvalgene som å bygge og oppgradere din karakter kan gjøres automatisk av datamaskinen,3
1173,Meget hendig for de som ikke har lyst å fikle med statistikker og tall,2
1174,Så med andre ord det er bare å utforske snakke med alle sørge for å bygge opp karakterene og nyte den flotte historien,4
1175,Klassisk rollespill altså fremført på en feiende flott måte og plassert i et univers alle elsker,4
1176,Vi har knapt ett negativt ord å si om spillbarheten i Knights of the Old Republic men det eneste som trekker litt ned er grafikken,2
1177,Den er absolutt ikke dårlig men det er klart at både spillermodellene og interiørene er ikke så detaljerte som i mange andre spill,2
1178,Noen av omgivelsene er ekstremt pene Dantooine og Tatooine for eksempel mens noen har enkle teksturer som minner mest om tidlige PlayStation 2 spill,3
1179,Men for all del når selve spillet er så bra kan vi tilgi at grafikken er litt ujevn,1
1180,Utviklerne har naturligvis hatt tilgang til hele lydbiblioteket til LucasArts så lyssabel lydene og droidpipingen høres veldig troverdig ut,4
1181,Det vi liker svært godt er at Bioware har laget egen musikk til spillet og bruker de klassiske John Williams stykkene sparsomt,4
1182,Det beviser at de ikke trenger å benytte de velkjente Star Wars symbolene for å lage et godt spill,3
1183,Knights of the Old Republic klarer fint å stå på egne bein,3
1184,Hvis du ikke har kjøpt Knights of the Old Republic enda løp til nærmeste butikk med en gang,4
1185,Du trenger ikke en gang å være Star Wars fan for dette spillet er tilgjengelig for alle,3
1186,Det er også såpass enkelt å komme i gang med at de med lite rollespill erfaring ikke trenger å være redd for å bli forvirret av for mange tall,2
1187,Topp historie masse spillbarhet og Star Wars stemning til tusen gjør Knights of the Old Republic til et av årets må ha kjøp for alle XBox eiere,4
1188,Navnene Bloodshy Avant eller Pontus Winnberg og Kristian Karlsson ble kanskje verdensberømte da de i 2004 sto for produksjonen på den ikoniske Britney Spears singelen Toxic,3
1189,Resultatet er ei plate som kysser deg i nakken en butterdeigmør og elektropopete liten sak som tester ut grenselandet mellom Junior Boys myke melankoli The Notwists rytmenaivisme Ne Yos glætte genialitet og Mark Ronsons utstuderte popsensibilitet,3
1190,Ved første gjennomlytting høres plata kanskje en smule banal ut som om det hele er litt for enkelt men etter hvert åpner det nye rom og krinkelkroker litt som å spille dataspill,2
1191,Intels nye billig prosessor for bærbare PCer bærer navnet Celeron M og er i praksis en Pentium M med mindre sekundært hurtigminne lavere klokkehastigheter og svakere strømsparingsfunksjonalitet enn originalen,1
1192,Men det behøver slett ikke være dårlige kompromisser viser vår test,3
1193,Førstnevnte har mange gode egenskaper med hensyn til strømsparing mens sistnevnte for det meste er å finne i store beist såkalte skrivebordserstattere der både viftestøy og batterilevetid er ikke tema,3
1194,Denne lett utgaven av Pentium M prosessoren har ikke alle de gode egenskapene som storebror men er langt rimeligere,2
1195,Strømforbruket er fortsatt meget lavt og det gav forhåpninger om både lav støy og lang batterilevetid på den første modellen vi fikk til test Znote 3050CW fra norske Zepto,3
1196,Dette er tilsynelatende ikke noe råskinn verken prosessor minnestørrelse eller harddisk ligger i øvre del av skalaen,1
1197,Dessuten merker vei oss at den støtter både 54 Mbit trådløst nettverk 802 11G og er utstyrt med en CD brenner som er uvanlig kjapp på CDRW plater,3
1198,Kortleseren i front for en rekke minnetyper er selvsagt også et stort pluss,4
1199,Sistnevnte lar deg ta fullstendig backup av alt på harddisken for eksempel på CD,3
1200,Når noe går galt kan du enkelt gjenopprette alt slik det var før uhellet var ute begge programmer krever Windows,2
1201,Selve PCen har en smakfull design i grått sort understell og det er benyttet plast hele veien,3
1202,Den er minimalistisk med hensyn til knapper og styling noe mange helt sikkert vil sette pris på,3
1203,At PCen i tillegg er slankere enn de fleste andre bredskjerm modellene vi har sett på tidligere ser vi dessuten også på som et pluss,3
1204,Skjermen er klar og god og sannsynligvis vil de aller fleste synes at oppløsningen er passe for denne skjermstørrelsen,3
1205,De ekstra 256 pikslene i bredden i forhold til vanlig XGA oppløsning gjør at du får plass til en god del mer informasjon i bredden og dessuten er dette optimalt for deg som ønsker å se filmer på PCen i bredformat,3
1206,Vi er alltid litt skeptiske til lokk av plast da disse som regel ikke gir like god beskyttelse for skjermen som lokk av metall,2
1207,Vår trykktest viser også at skjermbildet raskt blir forvrengt når lokket belastes,1
1208,Tastaturet er stort og godt tastene er faste og er stort sett logisk plassert i forhold til et vanlig tastatur,3
1209,Siden spesialtastene backspace linjeskift og skift er så brede er det ikke noe problem at det ligger taster til høyre for disse selv for deg som aldri ser på tastaturet når du skriver,3
1210,Optimalt plassert og lyden er heller ikke verst sammenlignet med svært mange andre lydløsninger på bærbare PCer,2
1211,Vi kan godt sitte på enmannskino og klare oss med de innebygde høyttalerne,3
1212,Plasseringer av porter og tilkoblinger er derimot noe uvanlig,1
1213,Det gir naturligvis meget enkel ad hoc tilkobling til skjerm og nettverk men for permanente tilkoblinger av denne typen ville det vært ryddigere hvis disse tilkoblingene satt på baksiden,2
1214,Selv om klokkehastigheten er så lav som 1 2 GHz viser våre tester at kraften pr MHz ikke avviker særlig mye fra Pentium M i motsetning til styrkeforholdet mellom desktopvarianten av Celeron og Pentium 4,2
1215,En rask titt i våre gamle notater fra fjorårets bærbar test viser at 1 2 GHz prosessoren i Zepto Znote 3050z yter omtrent som desktop varianten av Celeron med dobbel klokkehastighet altså 2 4 GHz,2
1216,I praksis opplevde vi PCen som kjapp og fin til alle vanlige oppgaver herunder kontorapplikasjoner web musikk og film og det er de viktigste oppgavene denne PCen er ment å utføre,3
1217,Grafikkløsningen er integrert og vi forventet derfor ikke allverdens i moderne 3D spill,2
1218,Her må man i hvert fall gå kraftig ned på oppløsning og detaljnivå,2
1219,Ytelsestallene fra PCMark 2004 taler da også sitt klare språk 503 poeng er godt under halvparten av hva vi har oppnådd med Geforce FX Go 5200 som heller ikke er en fullgod løsning for deg som er over middels spillinteressert,1
1220,Vi opplevde ingen hakking eller andre problemer verken ved DVD eller DivX avspilling,2
1221,Celeron M prosessoren er ikke like avansert som Pentium M når det gjelder strømsparing og regulering av klokkehastighet,2
1222,Vi synes likevel ikke at denne PCen har noe å skamme seg over med resultatet 3 timer og 34 minutter på batterilevetidstesten,3
1223,Det er et stykke bak de seigeste Pentium M PCene men likevel godkjent,3
1224,Bruker du PCen til tekstbehandling og nettsurfing er den fullstendig lydløs,3
1225,Fyrer du opp Windows Media Player for å spille musikk i bakgrunnen vil viften starte med jevne mellomrom ikke konstant og heller ikke særlig plagsomt synes vi,1
1226,Velger du Znote 3050CW får du en slank stillegående og bra bredskjerm PC til en fin pris,3
1227,Noen racer er det ikke men det merker du først i 3D applikasjoner og spill,1
1228,Hvis disse tingene er mindre viktig for deg er denne PCen absolutt verdt å vurdere,3
1229,Litt mer minne og raskere harddisk er derimot å foretrekke spesielt dersom du jobber med store data og har mange programmer kjørende samtidig,1
1230,Om kjemien mellom Affleck og Hall ikke er spesielt gnistrende er samspillet mellom kameratene til gjengjeld svært overbevisende,3
1231,Man kan spesielt merke seg Renner i rollen som Dougs dummere og mer ondsindige kamerat et vandrende skytende bevis på hva dyp desperasjon kan gjøre med en person,3
1232,The Town som er basert på Chuck Hogans roman Prince of Thieves er en rimelig formulaisk actionfilm,1
1233,Man har ikke holdt seg for god til å runde av med noen vel svulstige minutter mot slutten,1
1234,Men filmen er solid gjennomført tettpakket og full av suspens med noen sitrende gode actionsekvenser og biljakter som nærmest får deg til å begynne å fomle etter bilbeltet i kinosetet,3
1235,Skal man først spille på actionsjangerens velkjente strenger er dette måten å gjøre det på,2
1236,Heart of Lightness har gode råvarer men feiler i bearbeidelsen,2
1237,Hvis du vil fremstå som seriøs filmskaper ikke lag en fire minutters tøysete forfilm om innspillingen full av interne vitser og kjærlige festbilder av gjengen,1
1238,Men utelivsmogul og kulturell altmuligmann Jan Vardøens debutfilm føles uvøren på flere måter,1
1239,Dels er Heart of Lightness en filmatisering av Henrik Ibsens Fruen fra havet dels en film om den kaotiske innspillingen der Vardøen uten å ha lest gjennom skuespillet og tilsynelatende uten planer om å holde seg våken eller edru sleper åtte britiske skuespillere til Lofoten for å bruke opp støtten han har fått fra Filmfondet,1
